"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","grank","gene_symbol","dataset","cell_type"
6.30955953105439e-169,1.09626306397477,0.146,0.071,1.18165430897587e-164,"Tmm","353322",41,"ANKRD37","Wu","T Cells"
2.65125354208644e-161,0.865459521850133,0.348,0.244,4.96526763361948e-157,"Tmm","1106",92,"CHD2","Wu","T Cells"
3.29594735031372e-161,1.42109288763533,0.151,0.077,6.17265019766753e-157,"Tmm","5133",16,"PDCD1","Wu","T Cells"
6.43525165764291e-156,1.17807753122619,0.201,0.117,1.20519393044336e-151,"Tmm","7803",31,"PTP4A1","Wu","T Cells"
1.36579644132325e-155,0.926465693145763,0.275,0.178,2.55786357531018e-151,"Tmm","4189",80,"DNAJB9","Wu","T Cells"
5.27720369703531e-141,1.31375189252349,0.125,0.062,9.88314708380774e-137,"Tmm","80714",21,"PBX4","Wu","T Cells"
2.51700968304406e-136,0.906083227226462,0.25,0.162,4.71385573440492e-132,"Tmm","5252",84,"PHF1","Wu","T Cells"
5.85459747813283e-119,0.958325592464843,0.189,0.115,1.09644901570472e-114,"Tmm","10947",76,"AP3M2","Wu","T Cells"
2.20504981490136e-117,0.913692658049133,0.239,0.158,4.12961729334727e-113,"Tmm","902",83,"CCNH","Wu","T Cells"
2.0165597255602e-114,1.03259010633165,0.149,0.084,3.77661305402913e-110,"Tmm","64651",55,"CSRNP1","Wu","T Cells"
3.44505254184677e-113,0.989428201420363,0.134,0.073,6.45189440037063e-109,"Tmm","22936",63,"ELL2","Wu","T Cells"
2.40406250051256e-99,1.09547308038336,0.105,0.055,4.50232825095993e-95,"Tmm","9531",42,"BAG3","Wu","T Cells"
1.61428817922847e-93,0.999067317655425,0.126,0.072,3.02323890205907e-89,"Tmm","49854",61,"ZBTB21","Wu","T Cells"
1.6979211042829e-91,1.06388223491849,0.134,0.079,3.17986664410102e-87,"Tmm","29116",47,"MYLIP","Wu","T Cells"
5.67814708308789e-88,0.968991038398129,0.192,0.127,1.0634033857207e-83,"Tmm","8819",73,"SAP30","Wu","T Cells"
5.64581820256855e-79,1.64914818122841,0.03,0.01,1.05734883297704e-74,"Tmm","8864",10,"PER2","Wu","T Cells"
2.78676025384938e-77,1.41055462186347,0.084,0.045,5.21904460340912e-73,"Tmm","3304",17,"HSPA1B","Wu","T Cells"
6.49524554558107e-73,1.05578766320021,0.073,0.037,1.21642958577642e-68,"Tmm","2194",50,"FASN","Wu","T Cells"
1.0522291441636e-67,0.889943884875993,0.152,0.101,1.97061474118959e-63,"Tmm","8653",86,"DDX3Y","Wu","T Cells"
7.78715955668535e-67,0.97640626353289,0.072,0.038,1.45837924177603e-62,"Tmm","60468",70,"BACH2","Wu","T Cells"
1.89006446923469e-64,1.03231507185459,0.143,0.094,3.53971273798273e-60,"Tmm","90637",58,"ZFAND2A","Wu","T Cells"
1.92923036325596e-64,0.980047326606839,0.079,0.043,3.61306262430577e-60,"Tmm","2077",66,"ERF","Wu","T Cells"
1.91357492762583e-63,0.925752478995076,0.088,0.05,3.58374312445765e-59,"Tmm","54436",81,"SH3TC1","Wu","T Cells"
1.8628164635906e-62,0.859173326482259,0.117,0.073,3.48868267301247e-58,"Tmm","9975",99,"NR1D2","Wu","T Cells"
5.24412581018665e-62,1.43762987655987,0.032,0.012,9.82119881731756e-58,"Tmm","1850",15,"DUSP8","Wu","T Cells"
9.53266451756222e-62,0.879563611802356,0.094,0.055,1.78527741084905e-57,"Tmm","100499177",88,"THAP9-AS1","Wu","T Cells"
4.18273012664828e-59,0.894537968954177,0.293,0.238,7.8334169811869e-55,"Tmm","10051",85,"SMC4","Wu","T Cells"
1.22306838451593e-58,1.0811347511912,0.057,0.029,2.29056247052144e-54,"Tmm","7704",43,"ZBTB16","Wu","T Cells"
1.77602818506179e-57,0.862810658411653,0.087,0.051,3.32614558498373e-53,"Tmm","4772",95,"NFATC1","Wu","T Cells"
1.51216447799454e-56,0.859401970420764,0.111,0.07,2.83198163438817e-52,"Tmm","9567",98,"GTPBP1","Wu","T Cells"
1.64431034734753e-53,1.22518536527292,0.036,0.016,3.07946441851246e-49,"Tmm","11076",26,"TPPP","Wu","T Cells"
2.44052987317477e-52,1.03691199397376,0.062,0.033,4.57062434648171e-48,"Tmm","271",54,"AMPD2","Wu","T Cells"
2.58231382697979e-48,1.27422914869378,0.046,0.023,4.83615733516776e-44,"Tmm","3164",24,"NR4A1","Wu","T Cells"
7.60863634946348e-44,1.09755255323161,0.04,0.019,1.42494541552752e-39,"Tmm","11341",40,"SCRG1","Wu","T Cells"
1.06859088715798e-43,1.06036396955484,0.038,0.018,2.00125701346947e-39,"Tmm","2775",49,"GNAO1","Wu","T Cells"
1.03097519233132e-38,1.24319663271623,0.025,0.011,1.9308103401981e-34,"Tmm","9319",25,"TRIP13","Wu","T Cells"
1.59221569556726e-38,1.02358318690135,0.034,0.017,2.98190155465837e-34,"Tmm","3306",59,"HSPA2","Wu","T Cells"
1.9307261180759e-37,1.15764795148748,0.033,0.016,3.61586387393254e-33,"Tmm","9572",33,"NR1D1","Wu","T Cells"
1.37855826891826e-34,0.871706499717249,0.031,0.015,2.58176392603011e-30,"Tmm","6004",90,"RGS16","Wu","T Cells"
4.72552524720518e-33,1.19278874222064,0.057,0.035,8.84996368296587e-29,"Tmm","2669",30,"GEM","Wu","T Cells"
2.76679726570352e-30,1.6527546655331,0.036,0.019,5.18165791920955e-26,"Tmm","3310",9,"HSPA6","Wu","T Cells"
1.44321984074232e-28,1.20269758572421,0.019,0.008,2.70286211774221e-24,"Tmm","653082",28,"ZDHHC11B","Wu","T Cells"
1.68201657166588e-28,0.976840613992557,0.029,0.015,3.15008063541586e-24,"Tmm","6804",69,"STX1A","Wu","T Cells"
3.94912981751626e-27,0.914874183068465,0.031,0.017,7.39593032224446e-23,"Tmm","5881",82,"RAC3","Wu","T Cells"
5.57037732643931e-27,0.969826212120994,0.253,0.219,1.04322026569555e-22,"Tmm","3337",72,"DNAJB1","Wu","T Cells"
1.48598148338434e-23,0.862245135656773,0.03,0.016,2.7829461220822e-19,"Tmm","4293",97,"MAP3K9","Wu","T Cells"
3.75150004030629e-22,0.996383586460673,0.132,0.104,7.02580927548563e-18,"Tmm","84319",62,"CMSS1","Wu","T Cells"
1.05480757929262e-21,1.07636867455781,0.018,0.008,1.97544363449921e-17,"Tmm","100873994",44,"ITPKB-AS1","Wu","T Cells"
8.81185949731484e-21,1.28705062085778,0.038,0.024,1.65028504665712e-16,"Tmm","55466",22,"DNAJA4","Wu","T Cells"
2.61138561150497e-20,0.979959673157581,0.017,0.008,4.89060297322651e-16,"Tmm","1959",67,"EGR2","Wu","T Cells"
1.19116051447991e-19,1.03898955014662,0.22,0.194,2.23080541151798e-15,"Tmm","10808",53,"HSPH1","Wu","T Cells"
1.66664545170339e-16,2.71300935712138,0.098,0.078,3.1212936019501e-12,"Tmm","4493",1,"MT1E","Wu","T Cells"
1.79255770684491e-16,0.982052826674032,0.016,0.008,3.35710207337915e-12,"Tmm","8863",65,"PER3","Wu","T Cells"
4.75802159585086e-16,1.03233916910412,0.359,0.421,8.9108228447095e-12,"Tmm","4502",57,"MT2A","Wu","T Cells"
4.59722451417762e-14,0.864478986488971,0.02,0.012,8.60968207015184e-10,"Tmm","9023",93,"CH25H","Wu","T Cells"
9.30587716058316e-14,0.982361457553568,0.013,0.007,1.74280467463401e-09,"Tmm","79722",64,"ANKRD55","Wu","T Cells"
3.88190143030029e-13,0.977522900617187,0.017,0.01,7.27002499866639e-09,"Tmm","643677",68,"CCDC168","Wu","T Cells"
7.25873126880643e-12,1.04015074866533,0.01,0.005,1.35941519202207e-07,"Tmm","7286",52,"TUFT1","Wu","T Cells"
1.51433356756017e-10,1.40882179701359,0.191,0.232,2.83604390532669e-06,"Tmm","3303",18,"HSPA1A","Wu","T Cells"
0,2.97694472204029,0.508,0.078,0,"CTLem","6967",16,"TRGC2","Wu","T Cells"
0,2.92831408170593,0.457,0.045,0,"CTLem","6375",17,"XCL1","Wu","T Cells"
0,1.62207198936544,0.672,0.295,0,"CTLem","1844",87,"DUSP2","Wu","T Cells"
0,2.51150992440959,0.406,0.079,0,"CTLem","1521",24,"CTSW","Wu","T Cells"
0,2.21506106435842,0.388,0.07,0,"CTLem","3824",35,"KLRD1","Wu","T Cells"
0,2.16312029813806,0.386,0.104,0,"CTLem","56994",39,"CHPT1","Wu","T Cells"
0,2.39883034896591,0.35,0.071,0,"CTLem","2833",28,"CXCR3","Wu","T Cells"
0,4.24500082782928,0.257,0.015,0,"CTLem","486",5,"FXYD2","Wu","T Cells"
0,4.016509368615,0.253,0.018,0,"CTLem","3822",8,"KLRC2","Wu","T Cells"
0,2.53102197694347,0.297,0.063,0,"CTLem","9495",23,"AKAP5","Wu","T Cells"
0,1.54096883909019,0.407,0.186,0,"CTLem","1102",93,"RCBTB2","Wu","T Cells"
0,3.01614440371811,0.232,0.033,0,"CTLem","28526",14,"TRDC","Wu","T Cells"
0,1.92571662922012,0.265,0.072,0,"CTLem","84525",57,"HOPX","Wu","T Cells"
0,1.63207384097194,0.288,0.104,0,"CTLem","5551",86,"PRF1","Wu","T Cells"
0,2.05848308860628,0.218,0.05,0,"CTLem","4145",44,"MATK","Wu","T Cells"
0,1.8510116330965,0.249,0.082,0,"CTLem","100506776",70,"TRG-AS1","Wu","T Cells"
0,2.18442447797618,0.222,0.056,0,"CTLem","1397",38,"CRIP2","Wu","T Cells"
0,1.81296086851073,0.285,0.12,0,"CTLem","10578",72,"GNLY","Wu","T Cells"
0,2.6160133491844,0.187,0.033,0,"CTLem","64386",20,"MMP25","Wu","T Cells"
0,1.80757860441443,0.213,0.064,0,"CTLem","313",73,"AOAH","Wu","T Cells"
0,3.12280344350519,0.165,0.019,0,"CTLem","8302",12,"KLRC4","Wu","T Cells"
0,2.43435988652884,0.168,0.032,0,"CTLem","10205",27,"MPZL2","Wu","T Cells"
0,1.8664151993412,0.18,0.047,0,"CTLem","118788",66,"PIK3AP1","Wu","T Cells"
0,2.23660718627457,0.167,0.037,0,"CTLem","4753",34,"NELL2","Wu","T Cells"
0,2.2528866558105,0.166,0.038,0,"CTLem","131583",33,"FAM43A","Wu","T Cells"
0,2.99327075051251,0.145,0.019,0,"CTLem","128434",15,"VSTM2L","Wu","T Cells"
0,1.51789073126476,0.156,0.036,0,"CTLem","6846",96,"XCL2","Wu","T Cells"
0,4.07875322763461,0.126,0.008,0,"CTLem","3812",7,"KIR3DL2","Wu","T Cells"
0,3.42781088078508,0.117,0.012,0,"CTLem","101060038",11,"LINC02446","Wu","T Cells"
0,1.88636257181295,0.15,0.045,0,"CTLem","6966",64,"TRGC1","Wu","T Cells"
0,1.92538074235812,0.14,0.039,0,"CTLem","27065",58,"NSG1","Wu","T Cells"
0,2.55109630699121,0.126,0.025,0,"CTLem","1292",22,"COL6A2","Wu","T Cells"
0,2.01323657256911,0.132,0.034,0,"CTLem","22800",53,"RRAS2","Wu","T Cells"
0,4.28885417748886,0.1,0.005,0,"CTLem","3485",4,"IGFBP2","Wu","T Cells"
0,2.01810782962215,0.131,0.037,0,"CTLem","2242",51,"FES","Wu","T Cells"
0,2.04914545919485,0.123,0.031,0,"CTLem","2043",46,"EPHA4","Wu","T Cells"
0,2.03089089937876,0.117,0.03,0,"CTLem","1869",49,"E2F1","Wu","T Cells"
0,2.47658431587218,0.1,0.017,0,"CTLem","6622",25,"SNCA","Wu","T Cells"
0,4.51193645603995,0.081,0.004,0,"CTLem","3804",3,"KIR2DL3","Wu","T Cells"
0,2.89786832427726,0.088,0.011,0,"CTLem","3805",18,"KIR2DL4","Wu","T Cells"
0,2.45338093826759,0.087,0.016,0,"CTLem","22914",26,"KLRK1","Wu","T Cells"
0,3.70573910453671,0.072,0.005,0,"CTLem","374946",9,"DRAXIN","Wu","T Cells"
0,2.12153227124839,0.08,0.015,0,"CTLem","4907",42,"NT5E","Wu","T Cells"
0,3.02500108418868,0.067,0.008,0,"CTLem","9145",13,"SYNGR1","Wu","T Cells"
0,2.67398371301427,0.068,0.01,0,"CTLem","1291",19,"COL6A1","Wu","T Cells"
0,4.23031798728386,0.048,0.003,0,"CTLem","93099",6,"DMKN","Wu","T Cells"
1.52211240641712e-306,2.21194329047022,0.097,0.022,2.85061211473798e-302,"CTLem","55534",36,"MAML3","Wu","T Cells"
8.53215881676055e-282,1.69350296059175,0.15,0.048,1.59790270320292e-277,"CTLem","10100",82,"TSPAN2","Wu","T Cells"
2.15438200003164e-274,2.14169638614668,0.09,0.021,4.03472660965925e-270,"CTLem","55103",40,"RALGPS2","Wu","T Cells"
2.03860753656089e-270,2.18533037629643,0.087,0.02,3.81790419447123e-266,"CTLem","1627",37,"DBN1","Wu","T Cells"
7.9398731110332e-269,2.37452261298241,0.066,0.012,1.4869794362343e-264,"CTLem","11228",30,"RASSF8","Wu","T Cells"
1.69835272903405e-262,1.99197850384251,0.089,0.021,3.18067499093497e-258,"CTLem","51655",54,"RASD1","Wu","T Cells"
1.00253269384955e-261,1.90142299468494,0.09,0.022,1.87754322904143e-257,"CTLem","259197",61,"NCR3","Wu","T Cells"
7.33724289193859e-251,1.61167530554673,0.196,0.079,1.37411884880226e-246,"CTLem","222166",89,"MTURN","Wu","T Cells"
3.79284907837038e-243,2.08176617202935,0.088,0.022,7.10324775397205e-239,"CTLem","4646",43,"MYO6","Wu","T Cells"
3.31950073437982e-233,1.84082380144653,0.098,0.027,6.21676097534652e-229,"CTLem","11314",71,"CD300A","Wu","T Cells"
1.70337340047654e-218,2.03788188287265,0.077,0.019,3.19007770441247e-214,"CTLem","27115",47,"PDE7B","Wu","T Cells"
6.84143190076607e-217,1.50518737142867,0.153,0.057,1.28126336637547e-212,"CTLem","10200",98,"MPHOSPH6","Wu","T Cells"
7.48610973028185e-217,2.38125398701039,0.056,0.011,1.40199863028718e-212,"CTLem","114801",29,"TMEM200A","Wu","T Cells"
2.75010929798929e-202,4.54673220872982,0.015,0.001,5.15040469327434e-198,"CTLem","257101",2,"ZNF683","Wu","T Cells"
6.2621345880546e-199,1.7594236391818,0.065,0.015,1.17277256565087e-194,"CTLem","285972",75,"LINC00996","Wu","T Cells"
1.47373854429918e-198,1.49581886066072,0.143,0.054,2.7600175457635e-194,"CTLem","8527",99,"DGKD","Wu","T Cells"
6.04907322158075e-194,4.96241362457409,0.012,0,1.13287043293764e-189,"CTLem","153",1,"ADRB1","Wu","T Cells"
6.43296082372674e-188,2.30205480388744,0.051,0.01,1.20476490306754e-183,"CTLem","5074",32,"PAWR","Wu","T Cells"
2.11859327488348e-187,2.03355325568054,0.066,0.016,3.96770148520178e-183,"CTLem","100128252",48,"ZNF667-AS1","Wu","T Cells"
3.65304411918161e-183,2.32678781465807,0.05,0.01,6.84142102640332e-179,"CTLem","221002",31,"RASGEF1A","Wu","T Cells"
1.13116683159809e-178,2.01760964578084,0.065,0.016,2.1184492422169e-174,"CTLem","6812",52,"STXBP1","Wu","T Cells"
7.99779416075745e-149,1.90374537423352,0.06,0.016,1.49782689042666e-144,"CTLem","3087",60,"HHEX","Wu","T Cells"
2.13497447244742e-143,1.89588728691476,0.059,0.016,3.99838019199952e-139,"CTLem","7041",62,"TGFB1I1","Wu","T Cells"
3.58514329166824e-129,2.55338005654346,0.027,0.004,6.71425635663628e-125,"CTLem","1832",21,"DSP","Wu","T Cells"
1.78337225569227e-126,1.9158805944593,0.051,0.014,3.33989956046049e-122,"CTLem","219539",59,"YPEL4","Wu","T Cells"
5.77671525633719e-126,1.75298444758331,0.06,0.018,1.08186323320683e-121,"CTLem","80326",77,"WNT10A","Wu","T Cells"
3.07974782178149e-124,1.98579231557586,0.047,0.012,5.76775172063237e-120,"CTLem","3480",55,"IGF1R","Wu","T Cells"
4.93370592177189e-122,1.92647557329811,0.047,0.012,9.2398444502944e-118,"CTLem","5729",56,"PTGDR","Wu","T Cells"
1.70766422917649e-120,2.05068817025995,0.042,0.01,3.19811356840173e-116,"CTLem","54753",45,"ZNF853","Wu","T Cells"
1.24003800201855e-113,2.12703620455025,0.036,0.008,2.32234317018034e-109,"CTLem","768206",41,"PRCD","Wu","T Cells"
6.45598649561876e-107,3.67701140571184,0.011,0.001,1.20907715089948e-102,"CTLem","4311",10,"MME","Wu","T Cells"
1.2823777775958e-104,2.02673740215801,0.04,0.011,2.40163710188141e-100,"CTLem","284739",50,"C20orf204","Wu","T Cells"
9.87258332640034e-104,1.57736979185827,0.058,0.019,1.84893740536825e-99,"CTLem","79739",92,"TTLL7","Wu","T Cells"
6.66622805640232e-96,1.50585658999261,0.064,0.023,1.24845119040303e-91,"CTLem","100507588",97,"TGFBR3L","Wu","T Cells"
1.69151424109071e-95,1.6195308372199,0.056,0.019,3.16786787071467e-91,"CTLem","23199",88,"GSE1","Wu","T Cells"
1.18083970164923e-94,1.85411979605009,0.04,0.011,2.21147659324869e-90,"CTLem","5654",69,"HTRA1","Wu","T Cells"
6.67301155781983e-88,1.67306488227366,0.049,0.016,1.2497216045485e-83,"CTLem","6984",84,"TRGV10","Wu","T Cells"
2.93607364939822e-86,1.52782095932745,0.062,0.023,5.498678730593e-82,"CTLem","285600",94,"KIAA0825","Wu","T Cells"
5.35089749479242e-86,1.75242475727206,0.041,0.012,1.00211608282472e-81,"CTLem","79661",78,"NEIL1","Wu","T Cells"
9.48071237696721e-83,1.87177753293642,0.025,0.006,1.77554781395842e-78,"CTLem","28983",65,"TMPRSS11E","Wu","T Cells"
1.10233331561569e-80,1.88688099340673,0.034,0.009,2.06444983348506e-76,"CTLem","9372",63,"ZFYVE9","Wu","T Cells"
2.77143856853194e-75,1.86175128556889,0.031,0.009,5.19035015114662e-71,"CTLem","4288",67,"MKI67","Wu","T Cells"
5.7316655779252e-73,1.58737419322716,0.043,0.014,1.07342632943383e-68,"CTLem","6691",91,"SPINK2","Wu","T Cells"
2.04715026201288e-69,1.76991719779039,0.033,0.01,3.83390301069771e-65,"CTLem","1138",74,"CHRNA5","Wu","T Cells"
2.85006405249705e-65,1.68340917690999,0.034,0.011,5.33759995751647e-61,"CTLem","10333",83,"TLR6","Wu","T Cells"
3.41969149961792e-59,1.85464509919435,0.025,0.007,6.40439824048445e-55,"CTLem","6272",68,"SORT1","Wu","T Cells"
4.91904283046277e-59,1.59680052562438,0.033,0.011,9.21238341289068e-55,"CTLem","2770",90,"GNAI1","Wu","T Cells"
1.24588857898128e-56,1.75844704977124,0.027,0.008,2.33330013071615e-52,"CTLem","10166",76,"SLC25A15","Wu","T Cells"
4.46196504323491e-56,1.5191592365701,0.036,0.013,8.35636813297034e-52,"CTLem","100127983",95,"C8orf88","Wu","T Cells"
3.53364559748334e-51,1.74324510411193,0.024,0.007,6.6178114749668e-47,"CTLem","1636",79,"ACE","Wu","T Cells"
4.27444517947961e-50,1.70234269566846,0.024,0.007,8.00518093212941e-46,"CTLem","28514",81,"DLL1","Wu","T Cells"
5.56821721205053e-49,1.70763133621236,0.025,0.008,1.04281571947282e-44,"CTLem","7089",80,"TLE2","Wu","T Cells"
1.68984061812082e-35,1.6338789349173,0.019,0.006,3.16473350961667e-31,"CTLem","1366",85,"CLDN7","Wu","T Cells"
1.77164466279964e-35,1.49580647940353,0.022,0.008,3.31793612449116e-31,"CTLem","9823",100,"ARMCX2","Wu","T Cells"
0,3.50961106765148,0.739,0.098,0,"CTLex","6352",8,"CCL5","Wu","T Cells"
0,5.78801684783219,0.638,0.023,0,"CTLex","3003",1,"GZMK","Wu","T Cells"
0,2.57190116087083,0.601,0.098,0,"CTLex","4818",13,"NKG7","Wu","T Cells"
0,3.85855986262731,0.524,0.051,0,"CTLex","3001",3,"GZMA","Wu","T Cells"
0,2.32892638534751,0.564,0.134,0,"CTLex","925",24,"CD8A","Wu","T Cells"
0,1.19256811500052,0.813,0.397,0,"CTLex","8530",95,"CST7","Wu","T Cells"
0,2.4146234635512,0.514,0.115,0,"CTLex","926",21,"CD8B","Wu","T Cells"
0,1.36760044639408,0.656,0.277,0,"CTLex","1844",71,"DUSP2","Wu","T Cells"
0,2.02580831309367,0.532,0.166,0,"CTLex","60489",30,"APOBEC3G","Wu","T Cells"
0,1.47248954550511,0.724,0.369,0,"CTLex","55303",56,"GIMAP4","Wu","T Cells"
0,1.2300351833708,0.773,0.455,0,"CTLex","917",89,"CD3G","Wu","T Cells"
0,1.88685343119962,0.43,0.144,0,"CTLex","3004",33,"GZMM","Wu","T Cells"
0,1.64340014723021,0.443,0.158,0,"CTLex","5920",48,"PLAAT4","Wu","T Cells"
0,1.96167252610021,0.411,0.134,0,"CTLex","55646",31,"LYAR","Wu","T Cells"
0,2.29095627466894,0.321,0.072,0,"CTLex","2149",25,"F2R","Wu","T Cells"
0,1.84674987918817,0.365,0.118,0,"CTLex","387882",36,"C12orf75","Wu","T Cells"
0,1.17966108036766,0.346,0.1,0,"CTLex","3002",97,"GZMB","Wu","T Cells"
0,2.36916355512347,0.302,0.062,0,"CTLex","2833",22,"CXCR3","Wu","T Cells"
0,2.36559113775755,0.296,0.058,0,"CTLex","154075",23,"SAMD3","Wu","T Cells"
0,1.32552462662963,0.405,0.17,0,"CTLex","939",82,"CD27","Wu","T Cells"
0,3.55262317601848,0.253,0.023,0,"CTLex","2999",7,"GZMH","Wu","T Cells"
0,2.54127714169559,0.266,0.046,0,"CTLex","3902",16,"LAG3","Wu","T Cells"
0,1.82844575771371,0.31,0.092,0,"CTLex","5551",37,"PRF1","Wu","T Cells"
0,2.26121293744794,0.348,0.133,0,"CTLex","152100",27,"CMC1","Wu","T Cells"
0,4.20791478104421,0.215,0.013,0,"CTLex","8320",2,"EOMES","Wu","T Cells"
0,1.89855671803923,0.262,0.076,0,"CTLex","84174",32,"SLA2","Wu","T Cells"
0,1.23839617878797,0.36,0.179,0,"CTLex","440823",88,"MIAT","Wu","T Cells"
0,1.73072187435672,0.216,0.068,0,"CTLex","3676",44,"ITGA4","Wu","T Cells"
0,1.36283333807203,0.247,0.107,0,"CTLex","27350",75,"APOBEC3C","Wu","T Cells"
0,1.36445739314823,0.239,0.1,0,"CTLex","26053",73,"AUTS2","Wu","T Cells"
0,1.37718187529066,0.223,0.087,0,"CTLex","6967",66,"TRGC2","Wu","T Cells"
0,1.57576772474578,0.199,0.064,0,"CTLex","8638",50,"OASL","Wu","T Cells"
0,1.74932394766826,0.188,0.055,0,"CTLex","81563",41,"C1orf21","Wu","T Cells"
0,1.4284599400034,0.225,0.094,0,"CTLex","23062",61,"GGA2","Wu","T Cells"
0,1.43713051867452,0.224,0.097,0,"CTLex","4300",59,"MLLT3","Wu","T Cells"
0,1.16602101808744,0.24,0.114,0,"CTLex","100506736",100,"SLFN12L","Wu","T Cells"
0,2.48996578561663,0.149,0.029,0,"CTLex","1234",18,"CCR5","Wu","T Cells"
0,2.54232581843154,0.152,0.035,0,"CTLex","3672",15,"ITGA1","Wu","T Cells"
0,2.19883653286071,0.15,0.036,0,"CTLex","6489",29,"ST8SIA1","Wu","T Cells"
0,3.57685177989607,0.121,0.01,0,"CTLex","401124",6,"DTHD1","Wu","T Cells"
0,1.54001577390494,0.146,0.04,0,"CTLex","57823",51,"SLAMF7","Wu","T Cells"
0,1.25488673987796,0.19,0.085,0,"CTLex","114836",87,"SLAMF6","Wu","T Cells"
0,2.27691022850204,0.128,0.024,0,"CTLex","79931",26,"TNIP3","Wu","T Cells"
0,1.74710735617602,0.15,0.047,0,"CTLex","79899",42,"PRR5L","Wu","T Cells"
0,1.2838147717584,0.179,0.077,0,"CTLex","115361",86,"GBP4","Wu","T Cells"
0,1.73671319611257,0.145,0.044,0,"CTLex","285386",43,"TPRG1","Wu","T Cells"
0,1.35639877907586,0.157,0.063,0,"CTLex","313",76,"AOAH","Wu","T Cells"
0,2.59592442563486,0.101,0.019,0,"CTLex","10219",12,"KLRG1","Wu","T Cells"
0,1.77053496522693,0.11,0.036,0,"CTLex","636",40,"BICD1","Wu","T Cells"
0,2.53751820729805,0.076,0.01,0,"CTLex","56253",17,"CRTAM","Wu","T Cells"
0,2.57056465473732,0.07,0.012,0,"CTLex","23336",14,"SYNM","Wu","T Cells"
0,2.87808009188723,0.064,0.009,0,"CTLex","10231",10,"RCAN2","Wu","T Cells"
0,2.60414350382231,0.063,0.011,0,"CTLex","5453",11,"POU3F1","Wu","T Cells"
0,3.80336779646544,0.055,0.004,0,"CTLex","27122",4,"DKK3","Wu","T Cells"
0,3.675831243126,0.053,0.004,0,"CTLex","105377006",5,"LINC02084","Wu","T Cells"
0,3.44397444502319,0.054,0.005,0,"CTLex","8507",9,"ENC1","Wu","T Cells"
4.51602967250045e-302,1.38590168175061,0.143,0.057,8.45762037065885e-298,"CTLex","9679",65,"FAM53B","Wu","T Cells"
1.95382647874594e-289,1.86926541217595,0.09,0.028,3.65912622939539e-285,"CTLex","1063",34,"CENPF","Wu","T Cells"
5.15310603908705e-276,1.35428224238141,0.15,0.064,9.65073699000223e-272,"CTLex","6904",78,"TBCD","Wu","T Cells"
1.84467471787786e-271,1.21087914626336,0.156,0.068,3.45470681164165e-267,"CTLex","51225",90,"ABI3","Wu","T Cells"
1.06480118522904e-265,1.86155410302787,0.071,0.02,1.99415965969695e-261,"CTLex","257068",35,"PLCXD2","Wu","T Cells"
2.92541493957937e-263,2.42678297822718,0.043,0.008,5.47871709884425e-259,"CTLex","164668",20,"APOBEC3H","Wu","T Cells"
4.3749476510304e-262,1.30959886205558,0.149,0.065,8.19340196084973e-258,"CTLex","10384",83,"BTN3A3","Wu","T Cells"
8.13411971695368e-232,2.4557619042676,0.036,0.007,1.52335794059108e-227,"CTLex","729230",19,"CCR2","Wu","T Cells"
2.13206139439965e-210,1.45239898345319,0.087,0.032,3.99292457943166e-206,"CTLex","356",57,"FASLG","Wu","T Cells"
2.63159258805923e-203,1.6541242353134,0.064,0.02,4.92844659891733e-199,"CTLex","23705",47,"CADM1","Wu","T Cells"
1.20206175434291e-199,1.51180435841383,0.079,0.028,2.2512212535334e-195,"CTLex","114881",55,"OSBPL7","Wu","T Cells"
5.69558567208394e-194,2.22428023045229,0.032,0.006,1.06666928466788e-189,"CTLex","8875",28,"VNN2","Wu","T Cells"
6.17507817648842e-173,1.20043831191055,0.1,0.043,1.15646864089275e-168,"CTLex","29799",94,"YPEL1","Wu","T Cells"
3.46292753539385e-169,1.51781437260041,0.065,0.023,6.48537068828561e-165,"CTLex","5521",54,"PPP2R2B","Wu","T Cells"
1.36119754250491e-168,1.36373671584268,0.085,0.035,2.5492507576032e-164,"CTLex","25861",74,"WHRN","Wu","T Cells"
6.56616836727701e-165,1.29710464516067,0.091,0.039,1.22971201182364e-160,"CTLex","4753",84,"NELL2","Wu","T Cells"
1.4105474267785e-155,1.42897228168394,0.065,0.024,2.64167322087077e-151,"CTLex","30009",60,"TBX21","Wu","T Cells"
9.84595283761997e-148,1.33284231150613,0.076,0.031,1.84395004742947e-143,"CTLex","2043",80,"EPHA4","Wu","T Cells"
1.46379794306993e-136,1.37603582370998,0.061,0.023,2.74140078778136e-132,"CTLex","8302",67,"KLRC4","Wu","T Cells"
1.52313908180234e-136,1.66249684933657,0.044,0.014,2.85253487239942e-132,"CTLex","644353",46,"ZCCHC18","Wu","T Cells"
2.24202539464375e-126,1.53344667165602,0.038,0.011,4.19886515908881e-122,"CTLex","5175",53,"PECAM1","Wu","T Cells"
7.67058324833907e-122,1.61574079328967,0.041,0.013,1.43654683074894e-117,"CTLex","5608",49,"MAP2K6","Wu","T Cells"
3.14360986892223e-112,1.35588598499559,0.059,0.024,5.88735256251755e-108,"CTLex","1029",77,"CDKN2A","Wu","T Cells"
1.09488434184608e-109,1.36466748686909,0.051,0.02,2.05049939540933e-105,"CTLex","7634",72,"ZNF80","Wu","T Cells"
